TARGET_B,ID,TARGET_D,GiftCnt36,GiftCntAll,GiftCntCard36,GiftCntCardAll,GiftAvgLast,GiftAvg36,GiftAvgAll,GiftAvgCard36,GiftTimeLast,GiftTimeFirst,PromCnt12,PromCnt36,PromCntAll,PromCntCard12,PromCntCard36,PromCntCardAll,StatusCatStarAll,DemCluster,DemAge,DemMedHomeValue,DemPctVeterans,DemMedIncome,StatusCat96NK_E,StatusCat96NK_F,StatusCat96NK_L,StatusCat96NK_N,StatusCat96NK_S,DemHomeOwner_U,DemGender_M,DemGender_U
1,141442,18.0,1,11,0,6,18.0,18.0,17.09,,18,105,13,32,67,6,6,28,1,18,49.0,94300.0,37,61099.0,0,0,0,0,0,0,1,0
0,141441,,3,11,3,9,20.0,18.33,21.82,18.33,17,105,14,34,70,6,16,27,1,18,,84800.0,34,0.0,0,0,0,0,0,1,0,0
1,141396,10.0,3,4,2,2,12.0,10.67,10.5,11.0,21,28,13,26,25,6,13,11,1,12,,129100.0,37,61099.0,0,0,0,0,0,0,1,0
0,173189,,3,10,2,4,25.0,21.67,14.2,22.5,16,89,16,37,69,6,16,24,0,46,53.0,94300.0,51,61099.0,0,0,0,0,0,1,1,0
1,141458,10.0,6,13,6,9,5.0,7.0,5.69,7.0,16,76,13,31,54,6,15,21,1,12,37.0,168100.0,42,49693.0,0,0,0,0,1,0,0,0
1,141666,16.0,1,2,1,1,6.0,15.0,10.5,15.0,15,17,11,16,14,4,6,5,0,24,,110500.0,51,0.0,0,1,0,0,0,1,1,0
1,141593,5.0,7,18,4,10,5.0,5.43,4.5,5.5,15,124,14,30,64,6,14,28,1,2,,53800.0,49,0.0,0,0,0,0,1,1,0,0
1,141493,10.0,3,20,1,15,10.0,9.33,5.3,10.0,17,125,13,32,76,6,14,30,1,3,85.0,147500.0,41,36193.0,0,0,0,0,1,1,0,0
1,141468,25.0,1,1,1,1,25.0,25.0,25.0,25.0,24,24,10,20,18,4,8,7,0,18,79.0,100300.0,37,36193.0,0,0,0,1,0,0,1,0
1,4225,10.0,1,26,0,10,11.0,11.0,7.04,,18,128,14,32,98,5,5,28,1,0,7.0,100300.0,0,36193.0,0,0,0,0,0,1,1,0
1,2519,10.0,7,9,5,5,10.0,9.29,9.44,11.0,6,33,26,44,48,11,20,18,0,18,,72000.0,30,58224.0,0,0,0,0,0,0,1,0
1,141500,18.0,4,5,2,2,10.0,13.0,11.6,11.0,15,28,13,27,26,6,13,11,1,18,27.0,72000.0,30,58224.0,0,0,0,0,0,0,1,0
1,141591,10.0,2,16,1,10,12.0,11.0,10.13,12.0,16,126,10,23,48,4,10,21,1,18,73.0,88000.0,38,0.0,0,0,0,0,1,1,0,0
0,141567,,5,11,3,8,5.0,5.0,4.82,5.0,19,89,12,31,55,6,14,21,1,12,71.0,109000.0,32,45827.0,0,0,0,0,0,0,1,0
0,141609,,1,4,1,1,50.0,15.0,31.25,15.0,18,35,13,31,33,6,15,13,0,18,,86400.0,34,0.0,0,0,0,0,0,1,1,0
1,141645,35.0,2,5,0,1,30.0,25.0,14.8,,17,53,13,33,42,6,6,17,0,12,,144600.0,39,0.0,0,0,0,0,0,1,0,0
0,141639,,2,2,1,1,20.0,20.0,20.0,20.0,18,29,10,23,21,4,10,9,0,18,60.0,108500.0,37,62114.0,0,0,0,0,0,0,1,0
0,141710,,2,10,1,7,12.0,11.0,21.7,10.0,25,130,10,29,71,5,13,30,1,18,68.0,89200.0,30,54962.0,0,0,0,0,0,0,1,0
0,141665,,1,1,1,1,15.0,15.0,15.0,15.0,17,17,10,15,13,4,6,5,0,24,47.0,138300.0,51,54962.0,0,1,0,0,0,0,0,0
0,141722,,2,2,1,1,20.0,15.0,15.0,10.0,18,30,10,24,21,4,10,9,0,18,41.0,95700.0,47,68602.0,0,0,0,0,0,0,0,0
1,141720,5.0,2,2,2,2,16.0,13.0,13.0,13.0,21,29,10,23,22,4,10,9,0,35,43.0,156900.0,44,68602.0,0,0,0,0,0,0,0,0
1,41065,15.0,2,2,2,2,15.0,12.5,12.5,12.5,17,29,10,23,20,4,10,9,0,30,63.0,156900.0,31,68602.0,0,0,0,0,0,0,0,0
1,141742,8.0,2,3,1,1,10.0,7.5,8.33,10.0,19,21,12,20,17,6,10,8,0,40,69.0,116700.0,37,63175.0,0,0,0,1,0,0,1,0
1,141159,25.0,1,1,1,1,20.0,20.0,20.0,20.0,16,16,12,17,14,5,7,6,0,16,54.0,115800.0,31,0.0,0,1,0,0,0,1,1,0
0,141778,,3,3,2,2,15.0,12.33,12.33,12.5,24,36,10,30,30,4,13,12,0,24,49.0,138300.0,51,67630.0,0,0,0,0,0,0,0,0
1,188178,8.0,4,22,3,14,5.0,8.0,7.0,7.33,18,106,7,15,43,2,6,19,1,18,,138300.0,42,0.0,1,0,0,0,0,1,0,0
0,141814,,3,8,3,5,20.0,20.0,15.63,20.0,24,89,11,31,56,6,17,25,0,21,39.0,0.0,0,0.0,0,0,0,0,0,1,0,0
1,190730,14.0,5,20,1,13,14.0,13.0,8.45,13.0,19,127,12,33,78,5,15,33,1,0,83.0,39800.0,31,46838.0,0,0,0,0,0,1,1,0
1,141834,8.0,4,4,2,2,12.0,9.5,9.5,7.5,15,28,13,25,24,6,11,10,1,44,67.0,98400.0,39,47597.0,0,0,0,0,0,0,0,0
0,141847,,3,4,2,2,10.0,10.0,9.0,10.0,19,29,12,25,23,6,12,10,0,40,79.0,79900.0,45,46636.0,0,0,0,0,0,0,0,0
1,12853,12.0,3,77,2,19,14.0,10.33,8.04,8.5,15,160,29,46,126,5,13,32,1,41,70.0,61400.0,42,46636.0,0,0,0,0,1,1,0,0
0,141938,,4,6,3,4,10.0,9.25,8.67,10.0,15,44,13,31,34,6,15,15,0,31,,78400.0,23,0.0,0,0,0,0,0,1,1,0
1,141888,5.0,3,27,2,13,5.0,5.0,5.07,5.0,15,104,13,32,71,5,13,26,1,35,69.0,203000.0,47,53051.0,0,0,0,0,1,0,1,0
0,141877,,2,3,1,1,20.0,15.0,16.67,20.0,15,27,15,28,26,6,13,11,0,39,69.0,98000.0,26,53051.0,0,0,0,1,0,1,0,0
0,166005,,3,6,1,2,15.0,11.33,8.5,15.0,20,86,12,31,50,6,14,17,0,23,69.0,84000.0,58,42181.0,0,0,0,0,0,0,0,0
1,2691,16.0,4,8,2,2,10.0,11.75,10.25,5.5,5,23,27,39,38,8,14,12,0,25,,83400.0,35,0.0,0,0,0,1,0,1,0,1
0,141992,,3,17,1,10,10.0,10.0,7.65,10.0,19,128,11,31,70,4,13,30,1,18,75.0,108600.0,33,59034.0,0,0,0,0,0,0,0,0
0,142007,,10,23,6,11,3.0,4.4,4.17,4.33,18,93,12,33,58,6,17,25,1,13,65.0,162500.0,58,72485.0,0,0,0,0,1,0,0,0
1,142013,23.0,1,1,1,1,23.0,23.0,23.0,23.0,15,15,8,10,10,3,4,4,0,44,53.0,100900.0,37,36607.0,1,0,0,0,0,0,0,0
0,142022,,2,2,2,2,16.0,13.0,13.0,13.0,24,28,10,23,22,4,10,9,0,44,27.0,75100.0,31,53492.0,0,0,0,0,0,1,1,0
1,6912,15.0,8,48,5,15,15.0,15.38,12.92,15.4,4,101,39,57,131,11,22,33,1,25,71.0,61700.0,29,37270.0,0,0,0,0,1,0,0,0
0,142047,,2,2,1,1,20.0,20.0,20.0,20.0,18,29,10,23,20,4,10,9,0,42,53.0,184400.0,37,0.0,0,0,0,0,0,1,1,0
1,142057,15.0,3,5,1,2,15.0,15.0,11.6,10.0,19,45,13,30,35,6,14,14,0,34,7.0,247900.0,31,0.0,0,0,0,0,0,1,0,1
1,3825,15.0,2,25,0,7,15.0,13.5,11.56,,8,105,38,59,122,7,7,31,1,18,73.0,94300.0,32,50984.0,0,0,0,0,1,0,1,0
0,142171,,4,14,2,7,9.0,7.0,6.14,7.5,16,104,8,27,58,4,13,22,1,34,53.0,99000.0,39,0.0,0,0,0,0,0,1,0,1
1,142163,12.0,3,6,1,2,5.0,10.0,8.83,10.0,20,77,16,34,55,7,15,19,0,40,,127000.0,33,52720.0,0,0,0,0,0,0,1,0
1,142161,5.0,6,7,2,2,5.0,5.0,5.0,5.0,15,38,13,27,26,6,11,9,0,39,67.0,67500.0,37,52720.0,0,0,0,0,0,0,1,0
1,142203,40.0,2,4,1,3,30.0,27.5,17.75,30.0,17,53,13,34,41,6,16,17,0,25,51.0,102900.0,38,70227.0,0,0,0,0,0,0,0,0
0,142195,,2,4,0,1,22.0,14.5,11.0,,19,40,13,33,34,6,6,14,0,24,,218900.0,40,70227.0,0,0,0,0,0,0,1,0
1,142241,30.0,2,5,1,4,16.0,18.0,13.2,20.0,18,57,13,30,43,6,13,16,1,35,62.0,236800.0,45,73713.0,0,0,0,0,1,0,0,0
1,158390,10.0,4,14,3,9,14.0,14.0,9.5,14.0,15,124,13,33,69,6,16,30,1,7,60.0,95000.0,28,48463.0,0,0,0,0,0,1,0,0
1,142297,20.0,4,14,2,5,6.0,17.0,12.86,17.0,15,81,14,36,64,6,17,24,1,24,,99400.0,41,48463.0,0,0,0,0,1,1,1,0
1,167538,15.0,3,4,1,2,15.0,13.67,11.5,11.0,18,41,11,31,33,5,14,14,0,7,65.0,94800.0,25,0.0,0,0,0,0,0,1,0,0
1,142313,1.0,7,17,4,9,4.0,4.0,3.41,4.75,15,91,7,20,44,4,10,17,1,38,60.0,94800.0,29,0.0,0,0,0,0,1,1,0,0
1,11971,16.0,4,19,2,8,12.0,11.0,14.11,11.0,11,114,18,32,75,6,12,22,1,26,47.0,117900.0,43,0.0,0,0,0,0,0,1,0,1
0,142328,,4,6,4,4,13.0,10.5,9.5,10.5,16,43,14,33,34,6,15,14,1,44,44.0,95200.0,46,67243.0,0,0,0,0,0,0,0,0
1,142409,10.0,4,21,3,14,10.0,10.0,7.67,10.0,17,100,6,20,60,3,12,24,1,49,75.0,60700.0,25,52363.0,0,0,0,0,0,1,1,0
1,13523,40.0,2,4,0,1,25.0,20.0,14.0,,18,56,15,35,43,6,6,16,0,43,56.0,46300.0,36,28846.0,0,0,0,0,0,1,0,0
0,142470,,3,8,1,4,10.0,10.0,7.38,10.0,17,57,9,22,29,5,11,14,1,10,74.0,97000.0,6,22928.0,0,0,0,0,0,0,0,0
1,142466,20.0,9,16,3,6,24.0,19.78,17.88,20.33,12,76,15,37,63,6,17,23,1,10,59.0,95100.0,12,22928.0,0,0,0,0,0,1,0,0
1,142487,20.0,2,2,0,0,20.0,15.0,15.0,,25,32,10,26,25,4,4,10,0,13,77.0,543800.0,17,27951.0,0,0,0,0,0,0,0,0
0,142537,,3,8,1,3,10.0,10.0,8.0,10.0,15,63,7,26,40,4,12,16,0,10,59.0,123700.0,4,21077.0,0,0,0,0,0,0,0,0
0,142582,,1,5,0,2,20.0,20.0,10.0,,15,68,5,10,27,2,2,12,0,3,78.0,332100.0,48,0.0,1,0,0,0,0,1,0,0
1,142579,20.0,2,7,2,6,15.0,15.0,10.71,15.0,23,65,12,32,49,6,15,19,1,2,77.0,314900.0,44,39013.0,0,0,0,0,0,0,0,0
1,142564,38.0,1,3,0,1,19.0,19.0,10.33,,18,41,12,31,31,6,6,13,0,5,73.0,194300.0,29,39013.0,0,0,0,0,0,0,1,0
1,142554,15.0,4,4,3,3,15.0,13.75,13.75,13.33,16,24,15,26,23,6,11,9,1,5,81.0,181100.0,34,39013.0,0,0,0,1,0,0,1,0
1,142552,5.0,3,3,3,3,20.0,13.33,13.33,13.33,18,33,14,30,31,5,13,13,1,5,69.0,194300.0,29,39013.0,0,1,0,0,0,1,1,0
0,186817,,1,1,0,0,0.0,15.0,15.0,,7,15,8,10,10,2,2,3,0,10,,219100.0,15,39013.0,1,0,0,0,0,1,1,0
1,142600,25.0,1,1,0,0,25.0,25.0,25.0,,18,18,10,14,12,5,5,6,0,10,54.0,91900.0,12,0.0,0,1,0,0,0,1,0,0
0,142641,,3,3,2,2,9.0,9.67,9.67,10.0,18,32,13,28,26,6,13,11,0,10,,149000.0,6,0.0,0,0,0,0,0,1,0,0
1,153708,21.0,1,1,1,1,15.0,15.0,15.0,15.0,16,16,11,16,13,4,6,5,0,7,,140600.0,15,0.0,0,1,0,0,0,1,0,0
0,143110,,2,2,2,2,16.0,13.0,13.0,13.0,22,32,10,26,25,4,11,10,0,1,34.0,162800.0,13,31973.0,0,0,0,0,0,1,0,0
1,142662,10.0,5,6,3,3,10.0,9.0,8.33,10.0,15,39,12,32,32,6,15,14,0,8,73.0,118800.0,29,31973.0,0,0,0,0,0,0,0,0
0,142688,,2,4,0,0,50.0,50.0,37.5,,15,44,8,30,35,4,4,15,0,22,,600000.0,63,0.0,0,0,0,0,0,1,1,0
0,142711,,1,3,1,3,15.0,15.0,10.0,15.0,25,51,10,28,39,4,11,16,0,10,70.0,112100.0,23,29021.0,0,0,0,0,0,1,0,0
0,142691,,1,1,1,1,15.0,15.0,15.0,15.0,17,17,9,13,12,4,6,5,0,8,75.0,135500.0,19,29021.0,0,1,0,0,0,1,1,0
1,142765,20.0,4,11,2,5,20.0,17.0,13.18,17.5,17,76,14,35,56,6,17,24,0,6,31.0,257800.0,13,32768.0,0,0,0,0,0,1,1,0
1,142742,15.0,3,3,2,2,15.0,15.0,15.0,15.0,22,31,12,27,24,6,13,11,0,8,49.0,171300.0,9,32768.0,0,0,0,0,0,0,0,0
0,142728,,1,1,1,1,20.0,20.0,20.0,20.0,21,21,7,13,12,3,6,5,0,7,,268500.0,32,0.0,0,0,0,1,0,1,1,0
1,142783,25.0,3,5,1,2,25.0,21.67,18.0,25.0,17,57,8,27,39,4,12,16,0,1,84.0,300000.0,0,26310.0,0,0,0,0,0,1,0,0
0,142778,,1,2,0,1,15.0,15.0,12.5,,26,44,10,26,30,4,4,11,0,1,71.0,404500.0,18,26310.0,0,0,0,0,0,0,0,0
0,142866,,5,8,3,4,8.0,6.4,5.13,7.67,17,44,13,30,36,6,14,14,1,3,33.0,580600.0,24,89960.0,0,0,0,0,1,0,1,0
1,142838,7.0,3,3,2,2,7.0,7.33,7.33,7.5,18,23,12,22,20,6,11,9,0,11,,589800.0,29,89960.0,0,0,0,1,0,0,0,0
0,142830,,1,1,1,1,25.0,25.0,25.0,25.0,17,17,11,15,14,5,7,6,0,1,68.0,500000.0,13,0.0,0,1,0,0,0,1,1,0
0,142926,,1,6,0,2,32.0,32.0,27.33,,15,76,10,27,56,3,3,19,0,3,52.0,348100.0,13,61250.0,1,0,0,0,0,0,0,0
1,142901,10.0,3,4,2,3,10.0,10.0,10.0,10.0,15,29,11,23,22,5,11,10,0,3,76.0,494700.0,16,61250.0,0,0,0,0,0,1,0,0
0,142895,,1,1,1,1,15.0,15.0,15.0,15.0,22,22,7,13,13,3,6,5,0,9,,181300.0,33,0.0,0,0,0,1,0,1,1,0
0,186218,,4,6,2,2,10.0,8.0,8.17,7.0,9,33,20,35,36,7,14,12,0,3,30.0,360200.0,11,61250.0,0,0,0,0,0,0,1,0
1,143011,5.0,7,26,5,13,5.0,6.57,5.35,5.6,19,76,11,26,55,6,16,23,1,2,,572700.0,38,0.0,0,0,0,0,1,1,0,1
0,143008,,1,7,0,2,15.0,15.0,9.71,,18,74,13,32,52,6,6,20,1,3,75.0,445300.0,31,34267.0,0,0,0,0,0,0,0,0
0,142980,,2,2,1,1,25.0,15.0,15.0,5.0,25,29,13,28,25,6,13,11,0,13,53.0,584700.0,15,34267.0,0,0,0,0,0,1,0,0
0,143018,,1,1,0,0,25.0,25.0,25.0,,20,20,10,16,16,5,5,7,0,1,,600000.0,13,0.0,0,1,0,0,0,1,1,0
0,142514,,2,3,1,1,10.0,10.0,10.0,10.0,19,21,14,22,19,6,10,8,0,22,,253300.0,24,23425.0,0,0,0,1,0,1,0,0
0,10104,,3,13,1,2,10.0,12.67,12.08,13.0,10,56,35,57,71,6,17,19,1,8,,174500.0,10,26201.0,0,0,0,0,0,1,0,0
1,142495,21.0,3,5,1,3,15.0,14.0,11.4,12.0,18,57,12,29,39,6,14,15,0,1,,225000.0,14,0.0,0,0,0,0,0,1,0,0
1,143168,5.0,6,9,4,5,5.0,5.0,5.0,5.0,17,41,12,33,36,6,17,16,1,3,,440900.0,25,66039.0,0,0,0,0,0,0,0,0
0,143167,,4,6,2,3,10.0,8.75,9.17,7.5,18,40,7,26,30,4,13,12,0,1,,485000.0,19,0.0,0,0,0,0,0,1,0,0
1,7917,3.0,4,27,2,7,5.0,5.5,4.81,6.0,17,69,12,31,69,6,15,21,1,2,37.0,533200.0,15,66039.0,0,0,0,0,1,0,1,0
1,10196,10.0,1,7,1,4,10.0,10.0,11.14,10.0,16,55,29,49,63,6,15,17,0,2,,443500.0,15,0.0,0,0,0,0,0,1,0,0
0,10398,,9,20,6,10,14.0,13.78,10.75,14.5,23,76,23,43,73,6,17,22,1,1,,208300.0,8,0.0,0,0,0,0,1,1,0,0
1,143208,16.0,2,9,1,5,15.0,16.0,13.56,15.0,16,75,14,35,57,6,16,22,0,3,77.0,355000.0,19,63659.0,0,0,0,0,0,0,0,0
0,143202,,2,4,0,1,20.0,15.0,11.0,,18,52,12,30,36,6,6,14,0,22,,287500.0,24,0.0,0,0,0,0,0,1,1,0
0,143218,,2,2,2,2,15.0,12.5,12.5,12.5,17,25,12,25,21,6,12,10,0,8,63.0,136200.0,14,22378.0,0,0,0,1,0,0,0,0
0,143260,,3,9,1,4,25.0,22.0,18.22,20.0,26,67,12,34,55,5,16,22,0,6,59.0,209100.0,8,48596.0,0,0,0,0,0,0,1,0
1,143253,5.0,5,8,2,3,10.0,7.4,7.13,7.0,17,52,12,33,40,6,16,17,0,8,76.0,208900.0,8,48596.0,0,0,0,0,0,0,0,0
0,147916,,4,6,3,3,10.0,10.0,8.5,11.67,17,29,15,30,31,6,14,12,0,3,,204200.0,24,0.0,0,0,0,0,0,1,0,0
1,143299,15.0,3,9,2,6,16.0,16.0,14.44,16.5,22,76,12,32,52,6,16,21,1,2,69.0,258100.0,21,53668.0,0,0,0,0,1,0,1,0
0,143290,,4,5,2,3,13.0,9.0,8.2,10.0,17,45,12,28,32,6,12,12,0,2,,258100.0,21,0.0,0,0,0,0,0,1,0,1
0,143279,,2,2,1,1,20.0,15.0,15.0,10.0,19,32,10,24,22,4,10,9,0,6,,209200.0,14,53668.0,0,0,0,0,0,0,0,0
1,143332,13.0,3,6,2,3,15.0,13.0,10.17,13.5,17,56,13,30,40,6,14,17,0,3,66.0,196400.0,23,36370.0,0,0,0,0,0,0,1,0
1,7346,15.0,2,11,0,2,15.0,13.0,10.73,,9,65,22,34,65,7,7,16,0,6,,193600.0,11,36370.0,0,0,0,0,0,0,0,0
1,661,20.0,7,17,6,12,25.0,20.14,19.47,20.0,10,73,26,47,90,11,21,32,1,5,32.0,180100.0,37,40805.0,0,0,0,0,0,0,1,0
1,143351,15.0,4,4,3,3,10.0,8.0,8.0,8.33,17,33,12,27,27,6,13,11,0,2,,247600.0,42,0.0,0,0,0,0,0,1,1,0
0,143349,,1,1,1,1,20.0,20.0,20.0,20.0,24,24,8,19,16,3,7,6,0,8,70.0,121500.0,20,40805.0,0,0,0,1,0,0,1,0
0,143414,,2,4,1,2,21.0,21.5,17.25,22.0,25,52,13,31,39,6,15,17,0,10,55.0,122600.0,11,23864.0,0,0,0,0,0,0,1,0
0,143399,,1,1,1,1,20.0,20.0,20.0,20.0,20,20,10,16,16,4,7,6,0,8,,100000.0,23,23864.0,0,1,0,0,0,0,0,0
0,145389,,6,13,4,5,18.0,18.67,14.0,18.5,19,75,13,34,57,6,17,24,1,11,75.0,285700.0,26,66971.0,0,0,0,0,1,0,0,0
0,144733,,2,4,0,1,25.0,24.0,21.0,,20,73,13,31,48,6,6,20,0,3,55.0,349400.0,34,66971.0,0,0,0,0,0,0,1,0
1,143470,17.0,2,7,1,3,17.0,17.0,15.14,17.0,16,75,14,34,57,6,15,22,0,2,45.0,411200.0,27,66971.0,0,0,0,0,0,0,1,0
1,12003,20.0,3,16,2,5,30.0,16.67,12.31,15.0,8,75,32,53,88,8,18,26,0,7,68.0,362600.0,20,66971.0,0,0,0,0,0,1,0,0
1,15006,10.0,3,4,2,3,10.0,13.33,11.25,15.0,15,45,7,13,18,2,5,7,0,1,31.0,500000.0,17,42450.0,1,0,0,0,0,1,0,0
1,143528,10.0,7,21,4,11,10.0,10.0,7.52,9.75,19,129,14,31,58,6,14,25,1,1,48.0,292500.0,7,0.0,0,0,0,0,1,1,0,0
1,143523,3.0,4,17,0,6,5.0,5.0,3.71,,15,76,13,32,53,5,5,20,1,4,78.0,283300.0,9,42450.0,0,0,0,0,1,1,0,0
1,143518,17.0,3,8,1,2,17.0,17.33,12.63,15.0,17,68,13,35,53,6,17,22,0,1,63.0,364500.0,12,42450.0,0,0,0,0,0,0,1,0
0,143501,,3,3,2,2,20.0,14.0,14.0,11.0,18,28,12,26,24,6,13,11,0,13,,545300.0,27,0.0,0,0,0,0,0,1,0,0
1,143565,17.0,2,5,0,1,17.0,16.0,11.4,,18,76,11,29,47,5,5,18,0,5,67.0,138700.0,22,39524.0,0,0,0,0,0,0,0,0
0,143559,,2,12,1,5,12.0,11.0,9.08,10.0,18,66,12,30,51,5,12,19,1,8,68.0,121000.0,37,0.0,0,0,0,0,0,1,1,0
0,143549,,2,6,0,2,20.0,15.0,10.17,,20,53,13,33,43,6,6,16,0,5,60.0,140300.0,30,0.0,0,0,0,0,0,1,0,0
1,143535,12.0,2,3,1,1,10.0,10.0,10.0,5.0,17,30,11,26,23,5,12,10,0,8,54.0,136100.0,34,39524.0,0,0,0,0,0,0,1,0
1,143529,25.0,1,1,1,1,20.0,20.0,20.0,20.0,15,15,10,14,12,5,7,6,0,8,77.0,131000.0,31,39524.0,0,1,0,0,0,0,0,0
0,143600,,5,10,3,6,9.0,7.8,6.4,8.33,15,69,13,33,50,6,15,19,0,3,,431400.0,18,59827.0,0,0,0,0,0,0,1,0
0,143589,,4,6,3,4,10.0,11.75,12.83,12.33,17,45,12,31,38,6,16,16,0,3,76.0,374100.0,16,59827.0,0,0,0,0,0,0,0,0
0,130460,,4,4,3,3,15.0,17.5,17.5,15.0,17,25,14,25,26,6,12,10,1,4,87.0,594100.0,31,137945.0,0,0,0,1,0,1,0,0
1,143672,15.0,7,19,6,13,15.0,14.86,9.63,14.83,21,76,13,32,59,6,17,24,1,13,,597600.0,35,137945.0,0,0,0,0,1,0,1,0
0,143626,,3,3,2,2,15.0,15.0,15.0,15.0,15,29,11,24,23,5,11,10,0,13,73.0,595200.0,38,137945.0,0,0,0,0,0,1,0,0
1,143610,5.25,1,1,1,1,15.0,15.0,15.0,15.0,16,16,9,13,11,4,6,5,0,3,,500000.0,29,0.0,0,1,0,0,0,1,0,0
1,143691,15.0,3,4,0,1,16.0,15.33,15.25,,18,43,13,32,32,6,6,13,0,2,67.0,409300.0,37,0.0,0,0,0,0,0,1,0,0
1,143707,4.0,8,16,5,7,5.0,4.13,3.81,4.2,16,44,14,36,43,6,17,17,1,4,38.0,208300.0,15,20967.0,0,0,0,0,1,1,1,0
0,143773,,5,14,1,4,5.0,5.4,6.5,6.0,15,67,12,31,55,5,13,20,1,10,,143800.0,7,0.0,0,0,0,0,1,1,0,1
1,185934,25.0,2,4,1,2,25.0,15.0,18.75,10.0,6,32,17,33,31,5,12,11,0,10,,136400.0,3,0.0,0,0,0,0,0,1,0,0
0,143804,,5,11,2,6,8.0,6.8,6.18,8.0,16,64,13,33,48,6,15,19,1,2,50.0,373600.0,20,81394.0,0,0,0,0,0,0,0,0
0,143794,,4,6,3,4,10.0,8.75,7.33,8.33,17,40,13,33,35,6,15,14,0,1,,460500.0,16,81394.0,0,0,0,0,0,1,0,0
1,143790,15.0,5,5,2,2,15.0,16.0,16.0,17.5,19,32,14,29,29,6,13,11,1,13,56.0,590700.0,35,81394.0,0,0,0,0,0,0,0,0
1,143782,25.0,1,1,1,1,28.0,28.0,28.0,28.0,21,21,10,16,16,5,8,7,0,13,49.0,585400.0,25,81394.0,0,1,0,0,0,0,1,0
1,155967,5.0,6,36,6,23,6.0,6.0,5.56,6.0,21,122,11,29,76,5,15,32,1,27,77.0,252100.0,35,38929.0,0,0,0,0,1,1,0,0
0,143817,,1,1,1,1,20.0,20.0,20.0,20.0,16,16,10,14,13,5,7,6,0,2,75.0,228200.0,17,38929.0,0,1,0,0,0,0,1,0
0,185179,,2,5,0,1,25.0,15.0,13.6,,14,56,25,44,53,7,7,18,0,2,49.0,220900.0,32,38929.0,0,0,0,0,0,0,1,0
1,14276,15.0,3,5,1,1,15.0,12.0,13.2,14.0,18,30,24,39,38,6,13,13,0,7,69.0,320000.0,13,51822.0,0,0,0,0,0,0,0,0
0,143895,,2,4,0,1,25.0,25.0,18.75,,20,57,13,34,48,6,6,20,0,13,,556100.0,36,0.0,0,0,0,0,0,1,0,0
0,143855,,1,1,1,1,15.0,15.0,15.0,15.0,17,17,9,13,12,4,6,5,0,2,,418800.0,32,0.0,0,1,0,0,0,1,1,0
0,143950,,8,21,6,11,8.0,7.25,6.62,7.0,16,76,16,37,60,6,17,24,1,1,,438300.0,22,0.0,0,0,0,0,0,1,0,0
1,143936,55.0,2,2,1,1,40.0,32.5,32.5,25.0,17,28,13,27,24,6,13,11,0,3,46.0,495600.0,31,86002.0,0,0,0,0,0,0,1,0
1,186486,3.0,8,12,5,7,5.0,6.0,5.5,6.2,9,40,18,37,41,7,17,16,1,1,,504500.0,36,0.0,0,0,0,0,1,1,0,0
0,12244,,7,34,5,21,10.0,10.86,10.03,10.8,20,128,33,54,112,6,17,33,1,15,76.0,281300.0,12,72750.0,0,0,0,0,1,0,0,0
1,1092,15.0,9,32,6,15,10.0,10.56,9.84,11.67,6,76,27,48,100,10,20,34,1,3,69.0,581700.0,27,72750.0,0,0,0,0,0,0,1,0
0,143954,,1,1,1,1,30.0,30.0,30.0,30.0,16,16,11,15,13,5,7,6,0,1,42.0,281300.0,19,0.0,0,1,0,0,0,1,0,0
1,188547,25.0,7,23,4,9,50.0,20.43,20.26,20.75,5,73,31,52,102,13,23,37,1,10,,0.0,0,0.0,0,0,0,0,0,1,1,0
1,1549,50.0,1,3,1,1,50.0,50.0,50.0,50.0,24,49,13,28,35,6,13,12,0,13,81.0,586300.0,41,0.0,0,0,0,0,0,1,1,0
0,143998,,4,7,3,5,20.0,16.25,12.86,16.67,15,53,13,33,42,6,17,18,1,13,,594300.0,36,0.0,0,0,0,0,0,1,1,0
1,143996,10.0,4,12,3,6,5.0,9.0,7.08,8.67,18,44,12,32,38,6,17,17,1,13,47.0,595100.0,30,170752.0,0,0,0,0,1,0,0,0
0,144026,,1,6,0,2,15.0,15.0,14.17,,20,89,13,29,54,6,6,23,0,10,63.0,146500.0,7,30094.0,0,0,0,0,0,0,0,0
1,144021,15.0,4,10,4,8,15.0,15.0,13.5,15.0,18,63,13,34,56,6,17,21,1,10,48.0,159000.0,6,30094.0,0,0,0,0,0,1,0,0
1,144038,50.0,2,3,2,3,30.0,27.5,20.0,27.5,21,41,13,33,35,6,16,15,0,10,,500000.0,0,0.0,0,0,0,0,0,1,0,0
1,144076,50.0,3,8,3,6,60.0,51.67,38.75,51.67,16,105,13,33,69,6,17,28,0,13,85.0,598000.0,17,155586.0,0,0,0,0,0,0,1,0
1,144050,22.0,2,2,2,2,25.0,22.5,22.5,22.5,20,24,13,24,23,6,11,9,0,13,,598200.0,32,155586.0,0,0,0,1,0,0,1,0
1,3918,21.0,3,26,3,14,16.0,15.67,12.81,15.67,16,123,40,58,129,6,15,32,1,13,68.0,593100.0,31,155586.0,0,0,0,0,1,0,0,0
1,144110,15.0,1,9,1,7,25.0,25.0,9.78,25.0,17,102,13,30,61,6,13,25,1,3,62.0,588200.0,20,86256.0,0,0,0,0,0,0,0,0
